driver_id,driver_lat,driver_lng,driver_status,timestamp
9100,10.79509,106.76799,available,2025-12-26 22:25:56
9101,10.84486,106.79711,no_available,2025-12-26 22:25:56
9102,10.89075,106.71664,offline,2025-12-26 22:25:56
9103,10.77242,106.62523,available,2025-12-26 22:25:56
9104,10.76585,106.72423,offline,2025-12-26 22:25:56
9105,10.77789,106.61072,available,2025-12-26 22:25:56
9106,10.83336,106.75675,available,2025-12-26 22:25:56
9107,10.83344,106.74997,available,2025-12-26 22:25:56
9108,10.8636,106.68483,no_available,2025-12-26 22:25:56
9109,10.71408,106.71708,offline,2025-12-26 22:25:56
9110,10.81237,106.75756,available,2025-12-26 22:25:56
9111,10.72786,106.61754,offline,2025-12-26 22:25:56
9112,10.70024,106.73452,offline,2025-12-26 22:25:56
9113,10.83103,106.63864,on_trip,2025-12-26 22:25:56
9114,10.8332,106.67509,available,2025-12-26 22:25:56
9115,10.85283,106.73732,no_available,2025-12-26 22:25:56
9116,10.79561,106.63933,offline,2025-12-26 22:25:56
9117,10.71472,106.65274,on_trip,2025-12-26 22:25:56
9118,10.80585,106.69876,no_available,2025-12-26 22:25:56
9119,10.88974,106.649,no_available,2025-12-26 22:25:56
9120,10.87122,106.78774,on_trip,2025-12-26 22:25:56
9121,10.84493,106.61404,offline,2025-12-26 22:25:56
9122,10.72529,106.61436,offline,2025-12-26 22:25:56
9123,10.87576,106.6042,offline,2025-12-26 22:25:56
9124,10.85013,106.70525,no_available,2025-12-26 22:25:56
9125,10.86439,106.62431,no_available,2025-12-26 22:25:56
9126,10.71263,106.72594,offline,2025-12-26 22:25:56
9127,10.86569,106.63111,no_available,2025-12-26 22:25:56
9128,10.75236,106.62327,no_available,2025-12-26 22:25:56
9129,10.82151,106.68471,offline,2025-12-26 22:25:56
9130,10.76337,106.72514,available,2025-12-26 22:25:56
9131,10.78277,106.69249,on_trip,2025-12-26 22:25:56
9132,10.70299,106.64876,offline,2025-12-26 22:25:56
9133,10.85631,106.73329,offline,2025-12-26 22:25:56
9134,10.83172,106.7955,offline,2025-12-26 22:25:56
9135,10.85768,106.70673,no_available,2025-12-26 22:25:56
9136,10.86101,106.7823,offline,2025-12-26 22:25:56
9137,10.77611,106.7205,no_available,2025-12-26 22:25:56
9138,10.81663,106.721,on_trip,2025-12-26 22:25:56
9139,10.86913,106.63308,offline,2025-12-26 22:25:56
9140,10.7626,106.7814,no_available,2025-12-26 22:25:56
9141,10.85232,106.65163,on_trip,2025-12-26 22:25:56
9142,10.85202,106.64966,no_available,2025-12-26 22:25:56
9143,10.85335,106.74593,no_available,2025-12-26 22:25:56
9144,10.80146,106.77442,available,2025-12-26 22:25:56
9145,10.71488,106.75663,offline,2025-12-26 22:25:56
9146,10.74416,106.68522,available,2025-12-26 22:25:56
9147,10.821,106.70395,on_trip,2025-12-26 22:25:56
9148,10.81239,106.69578,on_trip,2025-12-26 22:25:56
9149,10.76345,106.66954,available,2025-12-26 22:25:56
9150,10.85418,106.78197,offline,2025-12-26 22:25:56
9151,10.856,106.70613,available,2025-12-26 22:25:56
9152,10.73435,106.67127,available,2025-12-26 22:25:56
9153,10.83762,106.60316,on_trip,2025-12-26 22:25:56
9154,10.89091,106.79074,no_available,2025-12-26 22:25:56
9155,10.73366,106.68249,no_available,2025-12-26 22:25:56
9156,10.77905,106.6045,offline,2025-12-26 22:25:56
9157,10.73805,106.70174,available,2025-12-26 22:25:56
9158,10.80704,106.60134,on_trip,2025-12-26 22:25:56
9159,10.76894,106.72385,no_available,2025-12-26 22:25:56
9160,10.79368,106.64548,no_available,2025-12-26 22:25:56
9161,10.89403,106.75933,offline,2025-12-26 22:25:56
9162,10.82033,106.6718,no_available,2025-12-26 22:25:56
9163,10.87054,106.66317,on_trip,2025-12-26 22:25:56
9164,10.71349,106.79233,offline,2025-12-26 22:25:56
9165,10.75097,106.69029,available,2025-12-26 22:25:56
9166,10.7147,106.6959,offline,2025-12-26 22:25:56
9167,10.89753,106.79264,no_available,2025-12-26 22:25:56
9168,10.70237,106.7421,no_available,2025-12-26 22:25:56
9169,10.72968,106.67103,no_available,2025-12-26 22:25:56
9170,10.87257,106.62081,offline,2025-12-26 22:25:56
9171,10.77295,106.71112,offline,2025-12-26 22:25:56
9172,10.74106,106.60613,available,2025-12-26 22:25:56
9173,10.80861,106.6723,offline,2025-12-26 22:25:56
9174,10.70641,106.78955,offline,2025-12-26 22:25:56
9175,10.81561,106.63323,on_trip,2025-12-26 22:25:56
9176,10.89885,106.71172,no_available,2025-12-26 22:25:56
9177,10.74463,106.78182,offline,2025-12-26 22:25:56
9178,10.85987,106.60786,no_available,2025-12-26 22:25:56
9179,10.83659,106.70434,offline,2025-12-26 22:25:56
9180,10.71664,106.72734,offline,2025-12-26 22:25:56
9181,10.84325,106.79632,on_trip,2025-12-26 22:25:56
9182,10.80895,106.62987,available,2025-12-26 22:25:56
9183,10.79439,106.60132,no_available,2025-12-26 22:25:56
9184,10.86899,106.71008,offline,2025-12-26 22:25:56
9185,10.80895,106.65068,available,2025-12-26 22:25:56
9186,10.78737,106.74329,no_available,2025-12-26 22:25:56
9187,10.82261,106.68598,offline,2025-12-26 22:25:56
9188,10.82585,106.66525,offline,2025-12-26 22:25:56
9189,10.82494,106.74613,on_trip,2025-12-26 22:25:56
9190,10.7664,106.73689,available,2025-12-26 22:25:56
9191,10.70366,106.67269,available,2025-12-26 22:25:56
9192,10.70647,106.62296,on_trip,2025-12-26 22:25:56
9193,10.83773,106.75372,offline,2025-12-26 22:25:56
9194,10.72576,106.77542,offline,2025-12-26 22:25:56
9195,10.83802,106.60257,no_available,2025-12-26 22:25:56
9196,10.70215,106.69036,offline,2025-12-26 22:25:56
9197,10.74813,106.60766,offline,2025-12-26 22:25:56
9198,10.70056,106.78088,on_trip,2025-12-26 22:25:56
9199,10.83656,106.77543,on_trip,2025-12-26 22:25:56
9200,10.7395,106.69138,offline,2025-12-26 22:25:56
9201,10.81486,106.79612,offline,2025-12-26 22:25:56
9202,10.86988,106.71205,available,2025-12-26 22:25:56
9203,10.87424,106.74189,offline,2025-12-26 22:25:56
9204,10.72479,106.76805,no_available,2025-12-26 22:25:56
9205,10.82244,106.76723,no_available,2025-12-26 22:25:56
9206,10.84538,106.66111,offline,2025-12-26 22:25:56
9207,10.74127,106.60029,on_trip,2025-12-26 22:25:56
9208,10.75569,106.65054,available,2025-12-26 22:25:56
9209,10.77791,106.68718,on_trip,2025-12-26 22:25:56
9210,10.81606,106.60086,on_trip,2025-12-26 22:25:56
9211,10.75803,106.74688,available,2025-12-26 22:25:56
9212,10.71997,106.74577,available,2025-12-26 22:25:56
9213,10.79796,106.65986,no_available,2025-12-26 22:25:56
9214,10.86603,106.63399,available,2025-12-26 22:25:56
9215,10.81727,106.65914,available,2025-12-26 22:25:56
9216,10.77173,106.66357,available,2025-12-26 22:25:56
9217,10.83084,106.79286,no_available,2025-12-26 22:25:56
9218,10.82305,106.79564,no_available,2025-12-26 22:25:56
9219,10.71974,106.74377,offline,2025-12-26 22:25:56
9220,10.72443,106.76729,on_trip,2025-12-26 22:25:56
9221,10.7745,106.73963,offline,2025-12-26 22:25:56
9222,10.72663,106.75864,available,2025-12-26 22:25:56
9223,10.76488,106.76749,offline,2025-12-26 22:25:56
9224,10.89682,106.72958,on_trip,2025-12-26 22:25:56
9225,10.747,106.78425,available,2025-12-26 22:25:56
9226,10.89093,106.77017,on_trip,2025-12-26 22:25:56
9227,10.79939,106.68092,on_trip,2025-12-26 22:25:56
9228,10.84923,106.73527,on_trip,2025-12-26 22:25:56
9229,10.70934,106.6213,available,2025-12-26 22:25:56
9230,10.88293,106.75526,on_trip,2025-12-26 22:25:56
9231,10.76387,106.73716,offline,2025-12-26 22:25:56
9232,10.7926,106.74082,offline,2025-12-26 22:25:56
9233,10.78037,106.64421,no_available,2025-12-26 22:25:56
9234,10.75527,106.71751,offline,2025-12-26 22:25:56
9235,10.70397,106.7817,on_trip,2025-12-26 22:25:56
9236,10.86047,106.70673,available,2025-12-26 22:25:56
9237,10.84134,106.7186,available,2025-12-26 22:25:56
9238,10.86735,106.68635,on_trip,2025-12-26 22:25:56
9239,10.86536,106.62625,offline,2025-12-26 22:25:56
9240,10.7736,106.7405,on_trip,2025-12-26 22:25:56
9241,10.83215,106.67289,offline,2025-12-26 22:25:56
9242,10.70904,106.74729,on_trip,2025-12-26 22:25:56
9243,10.81271,106.68859,no_available,2025-12-26 22:25:56
9244,10.79919,106.72145,available,2025-12-26 22:25:56
9245,10.72139,106.63767,no_available,2025-12-26 22:25:56
9246,10.89789,106.7595,offline,2025-12-26 22:25:56
9247,10.70366,106.66109,on_trip,2025-12-26 22:25:56
9248,10.79355,106.79431,no_available,2025-12-26 22:25:56
9249,10.87481,106.66503,available,2025-12-26 22:25:56
9250,10.71755,106.67781,on_trip,2025-12-26 22:25:56
9251,10.8936,106.71409,available,2025-12-26 22:25:56
9252,10.8596,106.62181,on_trip,2025-12-26 22:25:56
9253,10.83186,106.79285,offline,2025-12-26 22:25:56
9254,10.72326,106.64102,no_available,2025-12-26 22:25:56
9255,10.84186,106.71902,no_available,2025-12-26 22:25:56
9256,10.71216,106.78308,offline,2025-12-26 22:25:56
9257,10.75446,106.68652,available,2025-12-26 22:25:56
9258,10.72598,106.70152,offline,2025-12-26 22:25:56
9259,10.70141,106.79768,no_available,2025-12-26 22:25:56
9260,10.75615,106.7805,available,2025-12-26 22:25:56
9261,10.84954,106.7461,no_available,2025-12-26 22:25:56
9262,10.81546,106.77206,offline,2025-12-26 22:25:56
9263,10.79331,106.72668,on_trip,2025-12-26 22:25:56
9264,10.83919,106.78701,offline,2025-12-26 22:25:56
9265,10.74225,106.73535,on_trip,2025-12-26 22:25:56
9266,10.8765,106.62911,on_trip,2025-12-26 22:25:56
9267,10.84678,106.79265,no_available,2025-12-26 22:25:56
9268,10.80251,106.62098,on_trip,2025-12-26 22:25:56
9269,10.85519,106.79383,no_available,2025-12-26 22:25:56
9270,10.77919,106.64854,available,2025-12-26 22:25:56
9271,10.82901,106.69405,no_available,2025-12-26 22:25:56
9272,10.81748,106.7231,on_trip,2025-12-26 22:25:56
9273,10.85637,106.66253,on_trip,2025-12-26 22:25:56
9274,10.87391,106.66194,available,2025-12-26 22:25:56
9275,10.87,106.60864,no_available,2025-12-26 22:25:56
9276,10.81631,106.76567,no_available,2025-12-26 22:25:56
9277,10.72709,106.72805,on_trip,2025-12-26 22:25:56
9278,10.75696,106.64645,no_available,2025-12-26 22:25:56
9279,10.86607,106.7987,available,2025-12-26 22:25:56
9280,10.83787,106.6062,on_trip,2025-12-26 22:25:56
9281,10.7499,106.71595,offline,2025-12-26 22:25:56
9282,10.88418,106.70314,available,2025-12-26 22:25:56
9283,10.79241,106.72119,no_available,2025-12-26 22:25:56
9284,10.77277,106.77101,no_available,2025-12-26 22:25:56
9285,10.80148,106.64459,no_available,2025-12-26 22:25:56
9286,10.76597,106.7332,available,2025-12-26 22:25:56
9287,10.77568,106.70525,offline,2025-12-26 22:25:56
9288,10.8982,106.73544,no_available,2025-12-26 22:25:56
9289,10.8682,106.73868,available,2025-12-26 22:25:56
9290,10.89922,106.73043,available,2025-12-26 22:25:56
9291,10.86127,106.76804,no_available,2025-12-26 22:25:56
9292,10.89146,106.61878,offline,2025-12-26 22:25:56
9293,10.76326,106.60511,available,2025-12-26 22:25:56
9294,10.79839,106.70692,no_available,2025-12-26 22:25:56
9295,10.81677,106.62972,offline,2025-12-26 22:25:56
9296,10.8431,106.70021,on_trip,2025-12-26 22:25:56
9297,10.70273,106.78084,no_available,2025-12-26 22:25:56
9298,10.81633,106.7208,offline,2025-12-26 22:25:56
9299,10.89079,106.66661,available,2025-12-26 22:25:56
9300,10.84561,106.64484,offline,2025-12-26 22:25:56
9301,10.88594,106.73668,no_available,2025-12-26 22:25:56
9302,10.76301,106.63172,offline,2025-12-26 22:25:56
9303,10.76271,106.73419,on_trip,2025-12-26 22:25:56
9304,10.86177,106.65695,no_available,2025-12-26 22:25:56
9305,10.73118,106.71885,available,2025-12-26 22:25:56
9306,10.73767,106.79372,offline,2025-12-26 22:25:56
9307,10.75357,106.69746,on_trip,2025-12-26 22:25:56
9308,10.78478,106.72247,available,2025-12-26 22:25:56
9309,10.81703,106.74207,on_trip,2025-12-26 22:25:56
9310,10.77363,106.73897,available,2025-12-26 22:25:56
9311,10.88265,106.62976,available,2025-12-26 22:25:56
9312,10.78221,106.69405,available,2025-12-26 22:25:56
9313,10.73891,106.79488,on_trip,2025-12-26 22:25:56
9314,10.8874,106.75859,on_trip,2025-12-26 22:25:56
9315,10.85986,106.75984,available,2025-12-26 22:25:56
9316,10.85319,106.62155,offline,2025-12-26 22:25:56
9317,10.88543,106.71941,offline,2025-12-26 22:25:56
9318,10.79552,106.74648,available,2025-12-26 22:25:56
9319,10.86855,106.66499,no_available,2025-12-26 22:25:56
9320,10.84699,106.62067,offline,2025-12-26 22:25:56
9321,10.73377,106.62989,offline,2025-12-26 22:25:56
9322,10.83124,106.72646,on_trip,2025-12-26 22:25:56
9323,10.77724,106.65666,on_trip,2025-12-26 22:25:56
9324,10.74967,106.60087,on_trip,2025-12-26 22:25:56
9325,10.7742,106.66477,on_trip,2025-12-26 22:25:56
9326,10.81613,106.61021,no_available,2025-12-26 22:25:56
9327,10.74245,106.66657,available,2025-12-26 22:25:56
9328,10.79994,106.69746,on_trip,2025-12-26 22:25:56
9329,10.88459,106.64328,offline,2025-12-26 22:25:56
9330,10.79763,106.77157,offline,2025-12-26 22:25:56
9331,10.81531,106.72012,on_trip,2025-12-26 22:25:56
9332,10.83567,106.68221,available,2025-12-26 22:25:56
9333,10.80391,106.73886,offline,2025-12-26 22:25:56
9334,10.78006,106.67541,offline,2025-12-26 22:25:56
9335,10.88961,106.68482,available,2025-12-26 22:25:56
9336,10.73675,106.73713,offline,2025-12-26 22:25:56
9337,10.71241,106.68882,on_trip,2025-12-26 22:25:56
9338,10.83531,106.68008,no_available,2025-12-26 22:25:56
9339,10.85465,106.60743,no_available,2025-12-26 22:25:56
9340,10.70475,106.74426,on_trip,2025-12-26 22:25:56
9341,10.83564,106.63453,available,2025-12-26 22:25:56
9342,10.74144,106.76967,on_trip,2025-12-26 22:25:56
9343,10.76187,106.60663,no_available,2025-12-26 22:25:56
9344,10.81983,106.77881,available,2025-12-26 22:25:56
9345,10.77648,106.74562,offline,2025-12-26 22:25:56
9346,10.83717,106.75098,offline,2025-12-26 22:25:56
9347,10.81763,106.72704,available,2025-12-26 22:25:56
9348,10.84813,106.63151,no_available,2025-12-26 22:25:56
9349,10.85664,106.72188,available,2025-12-26 22:25:56
9350,10.70049,106.66744,available,2025-12-26 22:25:56
9351,10.79608,106.63192,no_available,2025-12-26 22:25:56
9352,10.70842,106.61113,offline,2025-12-26 22:25:56
9353,10.87689,106.70218,no_available,2025-12-26 22:25:56
9354,10.78889,106.65595,no_available,2025-12-26 22:25:56
9355,10.85588,106.66311,on_trip,2025-12-26 22:25:56
9356,10.7982,106.70829,no_available,2025-12-26 22:25:56
9357,10.85786,106.77813,offline,2025-12-26 22:25:56
9358,10.71243,106.6387,offline,2025-12-26 22:25:56
9359,10.83859,106.70371,available,2025-12-26 22:25:56
9360,10.892,106.79617,offline,2025-12-26 22:25:56
9361,10.78428,106.71538,available,2025-12-26 22:25:56
9362,10.88031,106.65174,no_available,2025-12-26 22:25:56
9363,10.77313,106.71592,offline,2025-12-26 22:25:56
9364,10.84813,106.65415,no_available,2025-12-26 22:25:56
9365,10.70263,106.71357,available,2025-12-26 22:25:56
9366,10.82935,106.77722,on_trip,2025-12-26 22:25:56
9367,10.78799,106.73895,on_trip,2025-12-26 22:25:56
9368,10.88336,106.79986,offline,2025-12-26 22:25:56
9369,10.77236,106.6435,no_available,2025-12-26 22:25:56
9370,10.83898,106.69385,on_trip,2025-12-26 22:25:56
9371,10.70282,106.60072,on_trip,2025-12-26 22:25:56
9372,10.78331,106.69571,no_available,2025-12-26 22:25:56
9373,10.85509,106.61057,no_available,2025-12-26 22:25:56
9374,10.71728,106.78098,no_available,2025-12-26 22:25:56
9375,10.8907,106.63063,on_trip,2025-12-26 22:25:56
9376,10.73101,106.70449,offline,2025-12-26 22:25:56
9377,10.80253,106.79778,no_available,2025-12-26 22:25:56
9378,10.8374,106.61424,no_available,2025-12-26 22:25:56
9379,10.75143,106.68751,available,2025-12-26 22:25:56
9380,10.76832,106.77314,available,2025-12-26 22:25:56
9381,10.82909,106.7883,available,2025-12-26 22:25:56
9382,10.76694,106.74573,no_available,2025-12-26 22:25:56
9383,10.80855,106.60211,offline,2025-12-26 22:25:56
9384,10.71485,106.76787,no_available,2025-12-26 22:25:56
9385,10.7756,106.79989,on_trip,2025-12-26 22:25:56
9386,10.8272,106.62887,offline,2025-12-26 22:25:56
9387,10.87951,106.77602,on_trip,2025-12-26 22:25:56
9388,10.72671,106.73694,offline,2025-12-26 22:25:56
9389,10.8966,106.73445,on_trip,2025-12-26 22:25:56
9390,10.71664,106.67978,available,2025-12-26 22:25:56
9391,10.71695,106.72079,on_trip,2025-12-26 22:25:56
9392,10.81123,106.70446,available,2025-12-26 22:25:56
9393,10.88619,106.6237,available,2025-12-26 22:25:56
9394,10.83843,106.75589,no_available,2025-12-26 22:25:56
9395,10.79718,106.77968,on_trip,2025-12-26 22:25:56
9396,10.73411,106.69591,available,2025-12-26 22:25:56
9397,10.84491,106.61096,on_trip,2025-12-26 22:25:56
9398,10.71164,106.64522,no_available,2025-12-26 22:25:56
9399,10.89501,106.7158,no_available,2025-12-26 22:25:56
9400,10.81942,106.6906,offline,2025-12-26 22:25:56
9401,10.82962,106.65873,available,2025-12-26 22:25:56
9402,10.83394,106.6655,available,2025-12-26 22:25:56
9403,10.71832,106.78527,available,2025-12-26 22:25:56
9404,10.71025,106.6938,available,2025-12-26 22:25:56
9405,10.79927,106.74738,available,2025-12-26 22:25:56
9406,10.8453,106.60236,available,2025-12-26 22:25:56
9407,10.72972,106.73302,no_available,2025-12-26 22:25:56
9408,10.73269,106.75252,offline,2025-12-26 22:25:56
9409,10.84067,106.72355,available,2025-12-26 22:25:56
9410,10.71638,106.79795,offline,2025-12-26 22:25:56
9411,10.82402,106.77714,on_trip,2025-12-26 22:25:56
9412,10.88089,106.75811,no_available,2025-12-26 22:25:56
9413,10.75381,106.69214,on_trip,2025-12-26 22:25:56
9414,10.828,106.77363,no_available,2025-12-26 22:25:56
9415,10.76426,106.77341,no_available,2025-12-26 22:25:56
9416,10.84963,106.65088,offline,2025-12-26 22:25:56
9417,10.76931,106.67672,on_trip,2025-12-26 22:25:56
9418,10.83379,106.63315,on_trip,2025-12-26 22:25:56
9419,10.71668,106.65684,on_trip,2025-12-26 22:25:56
9420,10.85571,106.64224,on_trip,2025-12-26 22:25:56
9421,10.70787,106.75867,on_trip,2025-12-26 22:25:56
9422,10.71858,106.77961,offline,2025-12-26 22:25:56
9423,10.74767,106.78749,offline,2025-12-26 22:25:56
9424,10.87368,106.75788,no_available,2025-12-26 22:25:56
9425,10.84831,106.75429,no_available,2025-12-26 22:25:56
9426,10.77586,106.62304,no_available,2025-12-26 22:25:56
9427,10.85342,106.60096,on_trip,2025-12-26 22:25:56
9428,10.7687,106.75336,no_available,2025-12-26 22:25:56
9429,10.76024,106.73146,on_trip,2025-12-26 22:25:56
9430,10.80419,106.72308,no_available,2025-12-26 22:25:56
9431,10.80324,106.61577,on_trip,2025-12-26 22:25:56
9432,10.81765,106.60697,available,2025-12-26 22:25:56
9433,10.74229,106.7639,on_trip,2025-12-26 22:25:56
9434,10.80066,106.63418,available,2025-12-26 22:25:56
9435,10.83477,106.68884,on_trip,2025-12-26 22:25:56
9436,10.76614,106.71299,no_available,2025-12-26 22:25:56
9437,10.74182,106.65169,offline,2025-12-26 22:25:56
9438,10.76347,106.7948,available,2025-12-26 22:25:56
9439,10.71943,106.62331,available,2025-12-26 22:25:56
9440,10.88221,106.70362,available,2025-12-26 22:25:56
9441,10.89243,106.65006,no_available,2025-12-26 22:25:56
9442,10.87941,106.72194,on_trip,2025-12-26 22:25:56
9443,10.81929,106.7637,available,2025-12-26 22:25:56
9444,10.74855,106.76535,no_available,2025-12-26 22:25:56
9445,10.72356,106.7332,available,2025-12-26 22:25:56
9446,10.86375,106.69079,offline,2025-12-26 22:25:56
9447,10.83017,106.73864,available,2025-12-26 22:25:56
9448,10.87552,106.60798,offline,2025-12-26 22:25:56
9449,10.72956,106.77169,on_trip,2025-12-26 22:25:56
9450,10.73097,106.72324,no_available,2025-12-26 22:25:56
9451,10.83254,106.62685,on_trip,2025-12-26 22:25:56
9452,10.87031,106.6593,offline,2025-12-26 22:25:56
9453,10.86453,106.70341,no_available,2025-12-26 22:25:56
9454,10.88428,106.70961,available,2025-12-26 22:25:56
9455,10.84365,106.62818,available,2025-12-26 22:25:56
9456,10.87077,106.76087,no_available,2025-12-26 22:25:56
9457,10.89435,106.65108,on_trip,2025-12-26 22:25:56
9458,10.78937,106.67732,on_trip,2025-12-26 22:25:56
9459,10.7349,106.64958,no_available,2025-12-26 22:25:56
9460,10.89168,106.69636,on_trip,2025-12-26 22:25:56
9461,10.83644,106.79733,offline,2025-12-26 22:25:56
9462,10.71612,106.68596,no_available,2025-12-26 22:25:56
9463,10.73663,106.66719,available,2025-12-26 22:25:56
9464,10.86173,106.66883,offline,2025-12-26 22:25:56
9465,10.8243,106.77941,no_available,2025-12-26 22:25:56
9466,10.7892,106.78855,no_available,2025-12-26 22:25:56
9467,10.82393,106.70069,no_available,2025-12-26 22:25:56
9468,10.81794,106.70835,no_available,2025-12-26 22:25:56
9469,10.88814,106.66613,on_trip,2025-12-26 22:25:56
9470,10.76588,106.6516,no_available,2025-12-26 22:25:56
9471,10.8517,106.7933,offline,2025-12-26 22:25:56
9472,10.75553,106.62311,offline,2025-12-26 22:25:56
9473,10.84441,106.71625,offline,2025-12-26 22:25:56
9474,10.78319,106.7781,available,2025-12-26 22:25:56
9475,10.83825,106.79251,no_available,2025-12-26 22:25:56
9476,10.7364,106.69074,available,2025-12-26 22:25:56
9477,10.89757,106.71629,on_trip,2025-12-26 22:25:56
9478,10.77538,106.64984,available,2025-12-26 22:25:56
9479,10.72218,106.76806,on_trip,2025-12-26 22:25:56
9480,10.85753,106.6957,offline,2025-12-26 22:25:56
9481,10.78439,106.75766,on_trip,2025-12-26 22:25:56
9482,10.78142,106.78422,available,2025-12-26 22:25:56
9483,10.89624,106.68192,no_available,2025-12-26 22:25:56
9484,10.72722,106.62646,offline,2025-12-26 22:25:56
9485,10.87356,106.61242,no_available,2025-12-26 22:25:56
9486,10.70564,106.68378,on_trip,2025-12-26 22:25:56
9487,10.80369,106.77328,offline,2025-12-26 22:25:56
9488,10.72043,106.60702,offline,2025-12-26 22:25:56
9489,10.7899,106.78476,offline,2025-12-26 22:25:56
9490,10.74962,106.64264,no_available,2025-12-26 22:25:56
9491,10.89204,106.63525,no_available,2025-12-26 22:25:56
9492,10.71348,106.68277,offline,2025-12-26 22:25:56
9493,10.75685,106.69131,on_trip,2025-12-26 22:25:56
9494,10.78367,106.77232,available,2025-12-26 22:25:56
9495,10.72601,106.6153,available,2025-12-26 22:25:56
9496,10.79831,106.76949,no_available,2025-12-26 22:25:56
9497,10.80792,106.75959,no_available,2025-12-26 22:25:56
9498,10.78324,106.66379,on_trip,2025-12-26 22:25:56
9499,10.76934,106.77235,on_trip,2025-12-26 22:25:56
9500,10.80272,106.67534,on_trip,2025-12-26 22:25:56
9501,10.7866,106.74173,on_trip,2025-12-26 22:25:56
9502,10.71598,106.78602,offline,2025-12-26 22:25:56
9503,10.8257,106.7102,offline,2025-12-26 22:25:56
9504,10.76772,106.61521,offline,2025-12-26 22:25:56
9505,10.88297,106.70466,no_available,2025-12-26 22:25:56
9506,10.78656,106.6083,on_trip,2025-12-26 22:25:56
9507,10.86684,106.72269,no_available,2025-12-26 22:25:56
9508,10.81787,106.74295,on_trip,2025-12-26 22:25:56
9509,10.73512,106.7003,offline,2025-12-26 22:25:56
9510,10.89871,106.76814,on_trip,2025-12-26 22:25:56
9511,10.7898,106.6072,offline,2025-12-26 22:25:56
9512,10.70889,106.61585,offline,2025-12-26 22:25:56
9513,10.86795,106.63351,no_available,2025-12-26 22:25:56
9514,10.71823,106.74672,offline,2025-12-26 22:25:56
9515,10.74192,106.63187,available,2025-12-26 22:25:56
9516,10.7416,106.68652,no_available,2025-12-26 22:25:56
9517,10.80459,106.79603,offline,2025-12-26 22:25:56
9518,10.85753,106.78589,no_available,2025-12-26 22:25:56
9519,10.80903,106.62724,on_trip,2025-12-26 22:25:56
9520,10.73723,106.62881,no_available,2025-12-26 22:25:56
9521,10.84776,106.79631,offline,2025-12-26 22:25:56
9522,10.72991,106.70116,no_available,2025-12-26 22:25:56
9523,10.78977,106.6453,on_trip,2025-12-26 22:25:56
9524,10.78753,106.616,available,2025-12-26 22:25:56
9525,10.78134,106.73317,offline,2025-12-26 22:25:56
9526,10.86478,106.65319,on_trip,2025-12-26 22:25:56
9527,10.86265,106.75088,on_trip,2025-12-26 22:25:56
9528,10.79607,106.66842,no_available,2025-12-26 22:25:56
9529,10.7347,106.79081,offline,2025-12-26 22:25:56
9530,10.87176,106.77027,no_available,2025-12-26 22:25:56
9531,10.79994,106.74277,available,2025-12-26 22:25:56
9532,10.71119,106.66612,on_trip,2025-12-26 22:25:56
9533,10.80615,106.74114,no_available,2025-12-26 22:25:56
9534,10.74366,106.7883,no_available,2025-12-26 22:25:56
9535,10.74413,106.72721,offline,2025-12-26 22:25:56
9536,10.73404,106.66888,no_available,2025-12-26 22:25:56
9537,10.88456,106.60453,offline,2025-12-26 22:25:56
9538,10.85773,106.60835,offline,2025-12-26 22:25:56
9539,10.76621,106.66755,no_available,2025-12-26 22:25:56
9540,10.80424,106.74529,offline,2025-12-26 22:25:56
9541,10.89622,106.75915,no_available,2025-12-26 22:25:56
9542,10.82985,106.65863,available,2025-12-26 22:25:56
9543,10.78311,106.79421,available,2025-12-26 22:25:56
9544,10.77194,106.71676,on_trip,2025-12-26 22:25:56
9545,10.77995,106.72898,offline,2025-12-26 22:25:56
9546,10.80553,106.76828,on_trip,2025-12-26 22:25:56
9547,10.77602,106.60203,on_trip,2025-12-26 22:25:56
9548,10.80298,106.78549,on_trip,2025-12-26 22:25:56
9549,10.84923,106.68625,offline,2025-12-26 22:25:56
9550,10.74145,106.74234,available,2025-12-26 22:25:56
9551,10.89297,106.63261,on_trip,2025-12-26 22:25:56
9552,10.77045,106.69305,no_available,2025-12-26 22:25:56
9553,10.7058,106.73185,no_available,2025-12-26 22:25:56
9554,10.87823,106.64783,on_trip,2025-12-26 22:25:56
9555,10.888,106.71654,on_trip,2025-12-26 22:25:56
9556,10.89178,106.68435,available,2025-12-26 22:25:56
9557,10.79764,106.60481,on_trip,2025-12-26 22:25:56
9558,10.74127,106.61703,available,2025-12-26 22:25:56
9559,10.74508,106.79104,available,2025-12-26 22:25:56
9560,10.83876,106.64826,no_available,2025-12-26 22:25:56
9561,10.71822,106.75184,offline,2025-12-26 22:25:56
9562,10.80886,106.64955,no_available,2025-12-26 22:25:56
9563,10.80994,106.61067,available,2025-12-26 22:25:56
9564,10.70764,106.73473,available,2025-12-26 22:25:56
9565,10.7732,106.64369,no_available,2025-12-26 22:25:56
9566,10.75604,106.76162,on_trip,2025-12-26 22:25:56
9567,10.78074,106.60424,no_available,2025-12-26 22:25:56
9568,10.7982,106.7023,no_available,2025-12-26 22:25:56
9569,10.71418,106.66375,no_available,2025-12-26 22:25:56
9570,10.77316,106.6863,on_trip,2025-12-26 22:25:56
9571,10.79254,106.7833,on_trip,2025-12-26 22:25:56
9572,10.77069,106.69893,on_trip,2025-12-26 22:25:56
